Transaction ID,Order ID,Date,
FIT25496,25496,22/07/2016 20:48:13,
FIT25493,25493,22/07/2016 19:56:40,
FIT25479,25479,22/07/2016 17:19:29,
FIT25478,25478,22/07/2016 16:47:05,
FIT25474,25474,22/07/2016 16:32:01,
Fit25462,25462,22/07/2016 16:03:11,
FIT25472,25472,22/07/2016 15:51:25,
FIT25461,25461,22/07/2016 13:53:29,
FIT25459,25459,22/07/2016 13:46:10,
FIT25458,25458,22/07/2016 13:36:00,
FIT25457,25457,22/07/2016 13:34:02,
FIT25456,25456,22/07/2016 13:17:35,
FIT25451,25451,22/07/2016 12:38:19,
FIT25441,25441,22/07/2016 09:59:13,
FIT25440,25440,22/07/2016 09:46:08,
FIT25439,25439,22/07/2016 09:36:22,
FIT25434,25434,22/07/2016 09:29:39,
FIT25437,25437,22/07/2016 09:26:13,
FIT25436,25436,22/07/2016 09:19:22,
Fit24161,24161,22/07/2016 01:26:52,
FIT25420,25420,21/07/2016 23:15:39,
FIT25418,25418,21/07/2016 22:12:17,
Fit25341,25341,21/07/2016 21:52:21,
FIT25402,25402,21/07/2016 17:42:46,
Fit24344,24344,21/07/2016 14:24:03,
FIT25386,25386,21/07/2016 14:20:55,
FIT25379,25379,21/07/2016 11:58:41,
FIT25377,25377,21/07/2016 11:49:52,
FIT25368,25368,21/07/2016 03:28:42,
FIT25361,25361,21/07/2016 00:08:31,
FIT25357,25357,20/07/2016 22:13:17,
FIT25356,25356,20/07/2016 21:15:49,
FIT25354,25354,20/07/2016 20:33:10,
Fit25323,25323,20/07/2016 19:26:01,
Fit25296,25296,20/07/2016 18:51:28,
Fit25055,25055,20/07/2016 18:33:41,
FIT25344,25344,20/07/2016 18:29:49,
Fit25322,25322,20/07/2016 18:17:50,
Fit25196,25196,20/07/2016 18:14:26,
Fit24958,24958,20/07/2016 17:30:23,
FIT25339,25339,20/07/2016 17:29:19,
FIT25324,25324,20/07/2016 13:54:18,
FIT25319,25319,20/07/2016 13:02:44,
FIT25316,25316,20/07/2016 12:38:24,
FIT25314,25314,20/07/2016 12:19:40,
FIT25307,25307,20/07/2016 11:24:43,
MFIT25305,25305,20/07/2016 11:16:29,
MFIT25300,25300,20/07/2016 11:03:24,
FIT25299,25299,20/07/2016 10:44:38,
FIT25293,25293,20/07/2016 08:33:05,
FIT25290,25290,20/07/2016 00:37:36,
FIT25280,25280,19/07/2016 20:19:42,
Fit25224,25224,19/07/2016 18:48:33,
Fit25223,25223,19/07/2016 18:44:27,
Fit25036,25036,19/07/2016 17:21:59,
Fit25254,25254,19/07/2016 17:11:57,
Fit22116,22116,19/07/2016 15:32:53,
FIT25244,25244,19/07/2016 15:03:02,
FIT25210,25210,18/07/2016 23:01:33,
Fit25175,25175,18/07/2016 19:05:14,
FIT25199,25199,18/07/2016 18:54:06,
FIT25195,25195,18/07/2016 18:38:59,
Fit25026,25026,18/07/2016 17:28:57,
FIT25186,25186,18/07/2016 17:10:01,
FIT25178,25178,18/07/2016 15:10:46,
FIT25174,25174,18/07/2016 13:59:33,
FIT25168,25168,18/07/2016 13:38:28,
FIT25167,25167,18/07/2016 13:19:42,
FIT25164,25164,18/07/2016 12:08:50,
FIT25161,25161,18/07/2016 11:29:08,
FIT25148,25148,18/07/2016 01:58:25,
FIT25147,25147,18/07/2016 01:23:40,
FIT25143,25143,17/07/2016 23:53:51,
FIT25140,25140,17/07/2016 23:25:08,
FIT25135,25135,17/07/2016 21:51:22,
FIT25134,25134,17/07/2016 21:27:30,
FIT25133,25133,17/07/2016 21:20:20,
FIT25130,25130,17/07/2016 19:53:02,
FIT25127,25127,17/07/2016 18:29:28,
FIT25121,25121,17/07/2016 14:09:35,
FIT25117,25117,17/07/2016 12:47:11,
FIT25112,25112,17/07/2016 08:08:50,
FIT25105,25105,16/07/2016 23:35:35,
FIT25103,25103,16/07/2016 22:14:18,
FIT25101,25101,16/07/2016 22:01:19,
FIT25096,25096,16/07/2016 20:27:23,
Fit24966,24966,16/07/2016 18:37:01,
Fit25083,25083,16/07/2016 18:26:15,
FIT25087,25087,16/07/2016 18:20:29,
FIT25085,25085,16/07/2016 17:01:22,
Fit24826,24826,16/07/2016 16:03:51,
FIT25081,25081,16/07/2016 15:25:24,
FIT25072,25072,16/07/2016 13:40:04,
FIT25065,25065,16/07/2016 13:35:00,
FIT25068,25068,16/07/2016 13:03:50,
FIT25064,25064,16/07/2016 11:54:50,
FIT25063,25063,16/07/2016 11:49:02,
FIT25062,25062,16/07/2016 11:40:14,
FIT25061,25061,16/07/2016 11:32:34,
FIT25054,25054,16/07/2016 07:03:54,
FIT25049,25049,15/07/2016 23:34:31,
Fit24228,24228,15/07/2016 23:25:20,
Fit18963,18963,15/07/2016 23:12:04,
FIT25051,25051,15/07/2016 22:46:59,
FIT25044,25044,15/07/2016 20:09:34,
Fit25005,25005,15/07/2016 19:55:45,
Fit24606,24606,15/07/2016 17:56:24,
FIT25038,25038,15/07/2016 17:35:25,
Fit25029,25029,15/07/2016 16:07:40,
FIT25019,25019,15/07/2016 14:03:21,
Fit24969,24969,15/07/2016 13:47:29,
FIT25018,25018,15/07/2016 12:47:04,
FIT25017,25017,15/07/2016 12:34:22,
FIT25015,25015,15/07/2016 11:25:51,
Fit25014,25014,15/07/2016 10:36:42,
FIT24998,24998,14/07/2016 23:20:03,
Fit24516,24516,14/07/2016 22:54:24,
FIT24994,24994,14/07/2016 19:42:32,
FIT24993,24993,14/07/2016 19:38:27,
FIT24992,24992,14/07/2016 19:33:19,
FIT24991,24991,14/07/2016 19:25:19,
FIT24988,24988,14/07/2016 18:35:26,
FIT24985,24985,14/07/2016 18:08:18,
Fit24908,24908,14/07/2016 16:31:29,
FIT24963,24963,14/07/2016 14:53:21,
Fit24944,24944,14/07/2016 14:42:04,
Fit24930,24930,14/07/2016 13:54:39,
Fit24957,24957,14/07/2016 13:30:29,
Fit24956,24956,14/07/2016 13:25:58,
FIT24951,24951,14/07/2016 10:41:58,
FIT24949,24949,14/07/2016 10:36:56,
FIT24947,24947,14/07/2016 08:58:21,
FIT24945,24945,14/07/2016 08:15:11,
FIT24942,24942,14/07/2016 07:06:37,
FIT24941,24941,14/07/2016 06:40:44,
FIT24940,24940,14/07/2016 06:33:31,
FIT24939,24939,14/07/2016 06:24:51,
FIT24932,24932,13/07/2016 22:49:38,
Fit24885,24885,13/07/2016 22:49:13,
FIT24925,24925,13/07/2016 17:25:17,
FIT24924,24924,13/07/2016 17:11:26,
Fit24881,24881,13/07/2016 16:08:45,
Fit24850,24850,13/07/2016 15:10:08,
Fit24746,24746,13/07/2016 14:46:15,
FIT24910,24910,13/07/2016 12:57:37,
FIT24905,24905,13/07/2016 11:56:05,
FIT24904,24904,13/07/2016 11:49:24,
FIT24893,24893,12/07/2016 22:37:41,
FIT24890,24890,12/07/2016 21:04:11,
Fit24846,24846,12/07/2016 20:40:06,
Fit24458,24458,12/07/2016 19:20:30,
Fit24834,24834,12/07/2016 18:48:39,
Fit24851,24851,12/07/2016 18:38:36,
Fit24875,24875,12/07/2016 18:23:13,
FIT24870,24870,12/07/2016 17:22:58,
Fit24805,24805,12/07/2016 17:16:55,
FIT24866,24866,12/07/2016 16:59:24,
Fit24785,24785,12/07/2016 11:59:34,
FIT24844,24844,12/07/2016 09:59:24,
FIT24836,24836,12/07/2016 06:15:24,
FIT24835,24835,12/07/2016 05:42:38,
Fit24819,24819,12/07/2016 00:06:37,
FIT24824,24824,11/07/2016 22:00:57,
Fit23650,23650,11/07/2016 21:41:16,
Fit24820,24820,11/07/2016 21:21:43,
FIT24817,24817,11/07/2016 19:57:16,
Fit24740,24740,11/07/2016 19:49:05,
Fit24654,24654,11/07/2016 17:47:23,
FIT24806,24806,11/07/2016 16:50:55,
FIT24804,24804,11/07/2016 16:12:36,
FIT24803,24803,11/07/2016 16:12:30,
FIT24798,24798,11/07/2016 15:46:08,
FIT24788,24788,11/07/2016 14:08:34,
Fit24784,24784,11/07/2016 13:55:30,
FIT24787,24787,11/07/2016 13:55:02,
Fit24524,24524,11/07/2016 12:46:38,
Fit24698,24698,11/07/2016 00:11:30,
Fit24607,24607,10/07/2016 23:18:01,
FIT24767,24767,10/07/2016 22:43:01,
FIT24766,24766,10/07/2016 22:33:53,
Fit24202,24202,10/07/2016 21:23:29,
Fit24608,24608,10/07/2016 21:21:51,
Fit24706,24706,10/07/2016 20:45:23,
MFIT24761,24761,10/07/2016 20:45:05,
Fit24695,24695,10/07/2016 20:04:13,
FIT24756,24756,10/07/2016 18:53:06,
FIT24749,24749,10/07/2016 17:05:14,
FIT24748,24748,10/07/2016 16:44:01,
FIT24745,24745,10/07/2016 16:22:13,
FIT24742,24742,10/07/2016 15:06:04,
FIT24738,24738,10/07/2016 13:47:36,
FIT24734,24734,10/07/2016 12:54:14,
FIT24715,24715,10/07/2016 00:43:27,
FIT24705,24705,09/07/2016 17:47:14,
FIT24700,24700,09/07/2016 16:47:25,
FIT24697,24697,09/07/2016 16:26:23,
FIT24693,24693,09/07/2016 14:46:00,
FIT24686,24686,09/07/2016 10:37:31,
Fit24441,24441,09/07/2016 09:43:48,
FIT24679,24679,09/07/2016 00:26:05,
FIT24678,24678,08/07/2016 23:22:33,
FIT24676,24676,08/07/2016 21:48:37,
FIT24675,24675,08/07/2016 21:46:58,
FIT24670,24670,08/07/2016 20:22:45,
Fit24652,24652,08/07/2016 16:37:39,
FIT24657,24657,08/07/2016 15:22:54,
FIT24656,24656,08/07/2016 14:56:37,
FIT24619,24619,07/07/2016 20:24:11,
FIT24605,24605,07/07/2016 17:35:40,
FIT24602,24602,07/07/2016 17:20:23,
FIT24600,24600,07/07/2016 17:05:16,
FIT24597,24597,07/07/2016 15:52:14,
Fit24591,24591,07/07/2016 15:01:56,
Fit24525,24525,07/07/2016 14:10:44,
FIT24587,24587,07/07/2016 13:55:40,
Fit24526,24526,07/07/2016 13:05:51,
Fit24584,24584,07/07/2016 12:23:15,
FIT24583,24583,07/07/2016 11:32:45,
Fit24499,24499,07/07/2016 10:32:46,
Fit24482,24482,06/07/2016 17:41:53,
FIT24539,24539,06/07/2016 15:57:30,
FIT24534,24534,06/07/2016 14:28:25,
MFIT24533,24533,06/07/2016 14:25:21,
FIT24527,24527,06/07/2016 13:06:33,
FIT24520,24520,06/07/2016 11:29:19,
FIT24515,24515,06/07/2016 08:12:42,
Fit24435,24435,06/07/2016 00:11:21,
COFIT63,63,05/07/2016 23:42:57,
Fit24489,24489,05/07/2016 22:53:39,
Fit24486,24486,05/07/2016 19:49:02,
Fit24503,24503,05/07/2016 19:36:33,
Fit24488,24488,05/07/2016 18:19:33,
Fit24140,24140,05/07/2016 18:04:34,
COFIT62,62,05/07/2016 17:16:56,
Fit24487,24487,05/07/2016 15:04:52,
Fit24138,24138,05/07/2016 14:40:14,
Fit24233,24233,05/07/2016 13:18:38,
Fit24291,24291,05/07/2016 11:37:56,
FIT24475,24475,04/07/2016 23:06:15,
Fit24436,24436,04/07/2016 23:06:00,
FIT24473,24473,04/07/2016 22:35:58,
FIT24461,24461,04/07/2016 22:07:25,
FIT24463,24463,04/07/2016 21:27:49,
FIT24462,24462,04/07/2016 21:23:28,
FIT24457,24457,04/07/2016 19:24:36,
FIT24456,24456,04/07/2016 19:01:33,
FIT24454,24454,04/07/2016 18:03:56,
FIT24451,24451,04/07/2016 17:36:22,
FIT24447,24447,04/07/2016 17:09:58,
FIT24445,24445,04/07/2016 17:03:51,
FIT24444,24444,04/07/2016 16:59:17,
FIT24433,24433,04/07/2016 14:48:44,
FIT24432,24432,04/07/2016 14:42:13,
Fit24430,24430,04/07/2016 14:08:44,
FIT24426,24426,04/07/2016 13:54:18,
COFIT58,58,04/07/2016 13:39:31,
FIT24420,24420,04/07/2016 12:17:24,
Fit22920,22920,04/07/2016 11:59:49,
FIT24412,24412,04/07/2016 08:31:39,
FIT24392,24392,03/07/2016 18:26:25,
FIT24391,24391,03/07/2016 18:08:04,
Fit24353,24353,03/07/2016 15:37:05,
Fit24280,24280,03/07/2016 10:53:09,
Fit24281,24281,03/07/2016 10:51:54,
FIT24373,24373,03/07/2016 09:53:41,
COFIT55,55,03/07/2016 02:15:00,
FIT24365,24365,02/07/2016 18:50:32,
Fit24339,24339,02/07/2016 17:33:58,
FIT24357,24357,02/07/2016 16:52:51,
FIT24356,24356,02/07/2016 16:48:59,
MFIT24352,24352,02/07/2016 16:21:06,
Fit24278,24278,02/07/2016 09:48:50,
Fit23090,23090,01/07/2016 21:19:27,
Fit24240,24240,01/07/2016 20:24:55,
Fit24299,24299,01/07/2016 17:17:12,
Fit24255,24255,01/07/2016 16:32:49,
Fit24290,24290,01/07/2016 15:46:03,
Fit24289,24289,01/07/2016 14:39:28,
MFIT24303,24303,01/07/2016 13:51:17,
Fit24059,24059,01/07/2016 11:43:54,
Fit24287,24287,01/07/2016 11:31:49,
Fit24254,24254,01/07/2016 10:25:03,
Fit23935,23935,01/07/2016 00:32:53,
FIT37347,37347,31/12/2016 22:55:16,
FIT37343,37343,31/12/2016 21:40:33,
FIT37340,37340,31/12/2016 19:59:34,
FIT37336,37336,31/12/2016 19:07:12,
FIT37334,37334,31/12/2016 18:47:25,
FIT37105,37105,31/12/2016 18:40:16,
FIT37333,37333,31/12/2016 18:39:08,
FIT37332,37332,31/12/2016 18:38:48,
FIT37330,37330,31/12/2016 18:31:59,
MFIT37327,37327,31/12/2016 18:16:47,
FIT37326,37326,31/12/2016 18:16:32,
FIT37324,37324,31/12/2016 18:07:29,
FIT37320,37320,31/12/2016 17:50:19,
MFIT37317,37317,31/12/2016 17:45:37,
FIT37255,37255,31/12/2016 17:01:49,
FIT37314,37314,31/12/2016 16:51:02,
FIT37309,37309,31/12/2016 16:18:43,
FIT37307,37307,31/12/2016 16:06:52,
FIT37306,37306,31/12/2016 16:01:39,
FIT37305,37305,31/12/2016 15:57:16,
FIT37304,37304,31/12/2016 15:52:01,
FIT37177,37177,31/12/2016 15:24:25,
FIT37299,37299,31/12/2016 14:50:30,
FIT37296,37296,31/12/2016 14:44:15,
FIT37294,37294,31/12/2016 14:26:56,
FIT37293,37293,31/12/2016 14:23:01,
FIT37292,37292,31/12/2016 14:12:56,
FIT37285,37285,31/12/2016 13:41:44,
FIT37176,37176,31/12/2016 13:40:30,
FIT37282,37282,31/12/2016 13:32:12,
FIT37244,37244,31/12/2016 13:31:53,
FIT37271,37271,31/12/2016 12:47:00,
FIT37268,37268,31/12/2016 12:41:30,
FIT37265,37265,31/12/2016 12:38:11,
FIT37248,37248,31/12/2016 11:25:29,
FIT37243,37243,31/12/2016 10:53:44,
FIT37233,37233,31/12/2016 10:17:22,
FIT37232,37232,31/12/2016 10:10:50,
FIT37169,37169,30/12/2016 23:45:41,
FIT37208,37208,30/12/2016 23:41:08,
MFIT37203,37203,30/12/2016 22:07:11,
MFIT37202,37202,30/12/2016 22:06:33,
MFIT37201,37201,30/12/2016 22:05:21,
FIT37185,37185,30/12/2016 22:00:35,
FIT37198,37198,30/12/2016 21:58:28,
FIT37197,37197,30/12/2016 21:40:42,
FIT37195,37195,30/12/2016 21:08:06,
FIT37144,37144,30/12/2016 20:31:36,
FIT37147,37147,30/12/2016 20:26:55,
FIT37188,37188,30/12/2016 19:59:37,
FIT37186,37186,30/12/2016 19:35:11,
FIT37181,37181,30/12/2016 19:13:58,
1617123003,1617123003,30/12/2016 19:08:20,
FIT37015,37015,30/12/2016 18:55:31,
FIT37150,37150,30/12/2016 18:18:27,
FIT37170,37170,30/12/2016 18:06:07,
FIT37168,37168,30/12/2016 17:54:06,
FIT37165,37165,30/12/2016 17:37:54,
FIT37163,37163,30/12/2016 17:21:04,
FIT37143,37143,30/12/2016 16:01:33,
FIT37142,37142,30/12/2016 16:00:53,
FIT37141,37141,30/12/2016 15:52:34,
FIT37127,37127,30/12/2016 15:06:10,
FIT37125,37125,30/12/2016 14:59:26,
FIT37124,37124,30/12/2016 14:53:42,
FIT37119,37119,30/12/2016 14:35:31,
FIT37117,37117,30/12/2016 14:30:43,
FIT37115,37115,30/12/2016 14:23:10,
FIT36216,36216,30/12/2016 13:55:23,
FIT37108,37108,30/12/2016 13:46:17,
FIT37098,37098,30/12/2016 13:06:57,
FIT37097,37097,30/12/2016 13:06:44,
FIT37095,37095,30/12/2016 12:57:11,
FIT37083,37083,30/12/2016 12:16:02,
FIT37080,37080,30/12/2016 11:49:08,
FIT37079,37079,30/12/2016 11:48:33,
FIT37074,37074,30/12/2016 11:28:42,
MFIT37072,37072,30/12/2016 11:21:34,
FIT37066,37066,30/12/2016 10:40:02,
FIT37063,37063,30/12/2016 09:46:40,
FIT37062,37062,30/12/2016 08:51:54,
FIT37060,37060,30/12/2016 08:38:16,
FIT37058,37058,30/12/2016 08:19:58,
FIT37046,37046,30/12/2016 00:00:00,
FIT37043,37043,29/12/2016 23:34:50,
FIT37039,37039,29/12/2016 23:07:56,
FIT37032,37032,29/12/2016 22:48:11,
FIT36985,36985,29/12/2016 22:17:53,
MFIT37026,37026,29/12/2016 21:24:22,
MFIT37024,37024,29/12/2016 21:19:22,
FIT36717,36717,29/12/2016 21:16:45,
FIT36718,36718,29/12/2016 21:13:02,
FIT37007,37007,29/12/2016 19:01:38,
FIT36878,36878,29/12/2016 18:48:32,
FIT37002,37002,29/12/2016 18:41:19,
FIT37001,37001,29/12/2016 18:23:42,
FIT37000,37000,29/12/2016 18:13:09,
FIT36995,36995,29/12/2016 17:41:46,
FIT36978,36978,29/12/2016 14:52:22,
FIT36972,36972,29/12/2016 14:38:56,
FIT36971,36971,29/12/2016 14:35:06,
FIT36969,36969,29/12/2016 14:06:05,
FIT36968,36968,29/12/2016 14:05:33,
FIT36966,36966,29/12/2016 13:55:49,
1617123002,1617123002,29/12/2016 13:30:04,
FIT36959,36959,29/12/2016 13:07:46,
FIT36812,36812,29/12/2016 13:03:07,
FIT36956,36956,29/12/2016 12:50:01,
FIT36955,36955,29/12/2016 12:45:53,
FIT36954,36954,29/12/2016 12:43:20,
FIT36953,36953,29/12/2016 12:29:20,
1617122901,1617122901,29/12/2016 12:23:50,
FIT36949,36949,29/12/2016 12:09:52,
MFIT36944,36944,29/12/2016 11:39:42,
FIT36942,36942,29/12/2016 11:19:17,
FIT36939,36939,29/12/2016 11:16:44,
FIT36933,36933,29/12/2016 10:53:00,
FIT36931,36931,29/12/2016 10:37:55,
FIT36930,36930,29/12/2016 10:18:22,
FIT36920,36920,29/12/2016 08:40:38,
FIT36897,36897,28/12/2016 21:29:42,
FIT36896,36896,28/12/2016 21:21:13,
FIT36886,36886,28/12/2016 20:17:21,
FIT36881,36881,28/12/2016 20:02:55,
FIT36880,36880,28/12/2016 19:58:55,
MFIT36877,36877,28/12/2016 19:54:47,
FIT36874,36874,28/12/2016 19:41:37,
FIT36869,36869,28/12/2016 19:29:29,
FIT36836,36836,28/12/2016 16:47:02,
FIT36625,36625,28/12/2016 15:50:10,
MFIT36807,36807,28/12/2016 14:30:38,
FIT36804,36804,28/12/2016 14:11:02,
FIT36798,36798,28/12/2016 13:57:07,
FIT36792,36792,28/12/2016 13:32:18,
FIT36787,36787,28/12/2016 12:58:08,
FIT36782,36782,28/12/2016 12:28:01,
FIT36628,36628,28/12/2016 12:16:27,
FIT36778,36778,28/12/2016 11:53:30,
FIT36776,36776,28/12/2016 11:47:15,
FIT36775,36775,28/12/2016 11:41:11,
FIT36771,36771,28/12/2016 11:24:21,
1617122801,1617122801,28/12/2016 11:05:24,
FIT36765,36765,28/12/2016 10:39:50,
FIT36372,36372,28/12/2016 10:24:46,
FIT36499,36499,28/12/2016 09:57:41,
FIT36757,36757,28/12/2016 08:49:42,
FIT36740,36740,27/12/2016 23:39:59,
FIT36737,36737,27/12/2016 23:15:49,
FIT36735,36735,27/12/2016 22:58:26,
FIT36732,36732,27/12/2016 22:50:45,
FIT36730,36730,27/12/2016 22:22:05,
FIT36729,36729,27/12/2016 22:21:56,
FIT36728,36728,27/12/2016 22:15:58,
FIT36727,36727,27/12/2016 22:05:04,
FIT36640,36640,27/12/2016 19:41:50,
FIT36710,36710,27/12/2016 19:21:36,
FIT36674,36674,27/12/2016 18:49:48,
FIT36703,36703,27/12/2016 18:44:19,
FIT36502,36502,27/12/2016 18:35:37,
FIT36697,36697,27/12/2016 18:29:11,
FIT36696,36696,27/12/2016 17:59:49,
FIT36694,36694,27/12/2016 17:37:19,
FIT36690,36690,27/12/2016 17:15:44,
FIT36673,36673,27/12/2016 16:16:10,
FIT35831,35831,27/12/2016 16:12:02,
FIT36681,36681,27/12/2016 16:10:26,
FIT36678,36678,27/12/2016 16:01:48,
1617122705,1617122705,27/12/2016 15:18:19,
FIT36662,36662,27/12/2016 14:24:08,
FIT36655,36655,27/12/2016 13:46:11,
MFIT36648,36648,27/12/2016 13:20:00,
FIT36647,36647,27/12/2016 13:17:35,
1617122702,1617122702,27/12/2016 12:38:41,
MFIT36638,36638,27/12/2016 11:48:25,
FIT36635,36635,27/12/2016 11:19:05,
FIT36626,36626,27/12/2016 10:36:18,
MFIT36619,36619,27/12/2016 09:24:01,
FIT36616,36616,27/12/2016 08:41:14,
FIT36614,36614,27/12/2016 07:55:17,
FIT36603,36603,27/12/2016 01:31:49,
FIT36598,36598,27/12/2016 00:37:56,
FIT36585,36585,26/12/2016 23:35:20,
FIT36582,36582,26/12/2016 23:09:10,
FIT36578,36578,26/12/2016 22:19:01,
MFIT36574,36574,26/12/2016 21:56:25,
FIT36567,36567,26/12/2016 21:26:52,
FIT36563,36563,26/12/2016 21:10:54,
MFIT36561,36561,26/12/2016 21:09:14,
MFIT36560,36560,26/12/2016 21:07:26,
FIT36536,36536,26/12/2016 20:04:05,
FIT36532,36532,26/12/2016 19:57:33,
FIT36524,36524,26/12/2016 19:38:57,
FIT36521,36521,26/12/2016 19:24:46,
FIT36513,36513,26/12/2016 18:41:36,
FIT36509,36509,26/12/2016 18:10:20,
FIT36481,36481,26/12/2016 16:46:00,
FIT36466,36466,26/12/2016 16:07:45,
1617122601,1617122601,26/12/2016 14:23:33,
FIT36376,36376,26/12/2016 11:28:56,
FIT36054,36054,26/12/2016 10:38:39,
FIT36365,36365,26/12/2016 10:26:59,
FIT36362,36362,26/12/2016 09:58:47,
FIT36345,36345,25/12/2016 22:45:54,
FIT36334,36334,25/12/2016 20:58:28,
FIT36332,36332,25/12/2016 20:10:31,
FIT36330,36330,25/12/2016 19:46:08,
FIT36327,36327,25/12/2016 19:32:34,
FIT36324,36324,25/12/2016 18:41:29,
FIT36313,36313,25/12/2016 15:34:28,
FIT36306,36306,25/12/2016 13:51:50,
FIT36302,36302,25/12/2016 12:57:06,
MFIT36295,36295,25/12/2016 10:37:44,
FIT36293,36293,25/12/2016 09:49:59,
FIT36284,36284,25/12/2016 02:15:19,
FIT36278,36278,24/12/2016 23:27:11,
MFIT36263,36263,24/12/2016 20:23:54,
MFIT36243,36243,24/12/2016 19:19:38,
MFIT36239,36239,24/12/2016 18:42:54,
MFIT36226,36226,24/12/2016 17:20:06,
MFIT36225,36225,24/12/2016 17:15:46,
FIT36218,36218,24/12/2016 16:33:24,
FIT36212,36212,24/12/2016 15:33:45,
FIT36200,36200,24/12/2016 14:12:23,
FIT36198,36198,24/12/2016 13:06:05,
FIT36194,36194,24/12/2016 10:50:54,
MFIT36186,36186,24/12/2016 00:11:01,
FIT36185,36185,23/12/2016 22:46:58,
FIT35716,35716,23/12/2016 20:15:01,
FIT36173,36173,23/12/2016 19:38:46,
FIT36166,36166,23/12/2016 18:25:15,
FIT36162,36162,23/12/2016 17:44:51,
FIT35992,35992,23/12/2016 16:30:45,
FIT36152,36152,23/12/2016 16:08:23,
FIT36145,36145,23/12/2016 14:44:33,
1617122302,1617122302,23/12/2016 14:21:08,
FIT36136,36136,23/12/2016 13:42:30,
FIT36134,36134,23/12/2016 12:52:48,
FIT36130,36130,23/12/2016 12:49:10,
FIT36120,36120,23/12/2016 11:43:50,
FIT36114,36114,23/12/2016 08:12:34,
FIT36113,36113,23/12/2016 04:35:35,
MFIT36110,36110,22/12/2016 23:13:59,
FIT36109,36109,22/12/2016 22:57:59,
FIT36108,36108,22/12/2016 22:50:44,
FIT36104,36104,22/12/2016 22:29:41,
FIT36098,36098,22/12/2016 20:59:16,
FIT36097,36097,22/12/2016 20:54:32,
FIT36095,36095,22/12/2016 20:44:28,
MFIT36082,36082,22/12/2016 17:54:08,
MFIT36078,36078,22/12/2016 17:52:14,
MFIT36080,36080,22/12/2016 17:51:13,
MFIT36079,36079,22/12/2016 17:46:33,
FIT36036,36036,22/12/2016 17:21:59,
FIT36049,36049,22/12/2016 15:11:31,
FIT35840,35840,22/12/2016 10:34:56,
FIT36032,36032,22/12/2016 10:23:41,
MFIT36018,36018,22/12/2016 00:08:30,
FIT35927,35927,21/12/2016 23:49:52,
FIT36016,36016,21/12/2016 23:02:29,
FIT36015,36015,21/12/2016 22:53:09,
FIT36011,36011,21/12/2016 20:31:37,
FIT36009,36009,21/12/2016 20:08:15,
FIT36006,36006,21/12/2016 19:29:04,
MFIT36005,36005,21/12/2016 19:20:27,
FIT36002,36002,21/12/2016 19:09:30,
FIT35993,35993,21/12/2016 17:50:38,
FIT35990,35990,21/12/2016 17:42:33,
FIT35988,35988,21/12/2016 17:07:39,
FIT35980,35980,21/12/2016 16:27:37,
FIT35953,35953,21/12/2016 14:55:44,
FIT35948,35948,21/12/2016 14:28:15,
FIT35945,35945,21/12/2016 13:50:57,
FIT35943,35943,21/12/2016 13:46:29,
FIT35939,35939,21/12/2016 12:39:33,
FIT35936,35936,21/12/2016 12:39:00,
1516121901,1516121901,21/12/2016 12:29:46,
FIT35918,35918,21/12/2016 09:43:21,
FIT35917,35917,21/12/2016 09:20:04,
FIT35870,35870,21/12/2016 08:08:12,
FIT35910,35910,21/12/2016 01:45:54,
FIT35908,35908,20/12/2016 23:44:35,
FIT35907,35907,20/12/2016 23:42:58,
FIT35906,35906,20/12/2016 23:32:26,
FIT35904,35904,20/12/2016 22:59:42,
FIT35901,35901,20/12/2016 22:21:21,
FIT35899,35899,20/12/2016 21:57:26,
FIT35880,35880,20/12/2016 19:57:58,
MFIT35875,35875,20/12/2016 19:47:03,
FIT35868,35868,20/12/2016 19:30:48,
FIT35860,35860,20/12/2016 18:26:51,
FIT35856,35856,20/12/2016 18:07:36,
FIT35847,35847,20/12/2016 17:53:14,
FIT35841,35841,20/12/2016 17:27:35,
FIT35593,35593,20/12/2016 17:13:41,
FIT35838,35838,20/12/2016 16:41:13,
FIT35832,35832,20/12/2016 15:43:54,
MFIT35821,35821,20/12/2016 13:48:36,
FIT35818,35818,20/12/2016 13:16:56,
MFIT35810,35810,20/12/2016 12:02:57,
FIT35807,35807,20/12/2016 11:51:23,
FIT35804,35804,20/12/2016 10:56:07,
FIT35798,35798,20/12/2016 09:41:00,
FIT35776,35776,20/12/2016 09:09:55,
FIT35796,35796,20/12/2016 00:48:57,
FIT35792,35792,19/12/2016 22:59:19,
1617121602,1617121602,19/12/2016 20:45:45,
FIT35777,35777,19/12/2016 20:04:37,
FIT35783,35783,19/12/2016 20:02:45,
FIT35782,35782,19/12/2016 19:59:05,
FIT35780,35780,19/12/2016 19:51:07,
FIT35735,35735,19/12/2016 19:50:35,
FIT34755,34755,19/12/2016 19:32:07,
FIT35771,35771,19/12/2016 19:13:51,
FIT35768,35768,19/12/2016 19:08:07,
FIT35749,35749,19/12/2016 17:54:47,
FIT35715,35715,19/12/2016 17:53:28,
FIT35747,35747,19/12/2016 17:43:48,
FIT35746,35746,19/12/2016 17:43:25,
FIT35737,35737,19/12/2016 17:14:45,
FIT35744,35744,19/12/2016 17:09:08,
FIT35736,35736,19/12/2016 16:38:50,
FIT35731,35731,19/12/2016 15:59:07,
FIT35723,35723,19/12/2016 14:47:44,
